frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
941,1750952204314,-999,-999,816.25,874.75
942,1750952204366,-999,-999,816.75,874.25
943,1750952204414,-999,-999,816.75,873.75
944,1750952204467,-999,-999,816.5,873.75
945,1750952204515,-999,-999,817,873.5
946,1750952204566,-999,-999,816.25,874.25
947,1750952204615,-999,-999,815.25,873.25
948,1750952204665,-999,-999,816.25,873.75
949,1750952204715,-999,-999,816,873.75
950,1750952204767,-999,-999,817.5,873.25
951,1750952204815,-999,-999,815.5,873.75
952,1750952204865,-999,-999,816.75,873.5
953,1750952204917,-999,-999,816.5,874.75
954,1750952204966,-999,-999,815.75,873
955,1750952205016,-999,-999,815.75,874.5
956,1750952205070,-999,-999,815.75,874
957,1750952205116,-999,-999,815,875
958,1750952205167,-999,-999,816,873.75
959,1750952205218,-999,-999,816.75,874
960,1750952205266,-999,-999,816,874.5
961,1750952205317,-999,-999,816,875
962,1750952205370,-999,-999,815.5,873.5
963,1750952205416,-999,-999,815.5,874.25
964,1750952205468,-999,-999,816.5,875
965,1750952205516,-999,-999,815,873
966,1750952205568,-999,-999,815.75,873.5
967,1750952205616,-999,-999,815.75,873.5
968,1750952205674,-999,-999,816.5,873.75
969,1750952205718,-999,-999,815,873.5
970,1750952205778,-999,-999,815.5,874.25
971,1750952205819,-999,-999,815.25,873.75
972,1750952205867,-999,-999,814.75,873.25
973,1750952205919,-999,-999,815,873.5
974,1750952205969,-999,-999,814.75,873.25
975,1750952206018,-999,-999,815.75,874.25
976,1750952206069,-999,-999,815.5,874
977,1750952206118,-999,-999,816.75,875
978,1750952206170,-999,-999,816,873.75
979,1750952206219,-999,-999,816,874
980,1750952206272,-999,-999,817,874.75
981,1750952206320,-999,-999,815.5,873.25
982,1750952206370,-999,-999,816.5,873.25
983,1750952206420,-999,-999,815.75,875.5
984,1750952206470,-999,-999,816.5,874.75
985,1750952206519,-999,-999,816.5,873.5
986,1750952206571,-999,-999,817.25,873.75
987,1750952206620,-999,-999,816,874.25
988,1750952206680,-999,-999,817,874.5
989,1750952206720,-999,-999,815.5,874.5
990,1750952206772,-999,-999,815.25,873.5
991,1750952206821,-999,-999,816,873.75
992,1750952206871,-999,-999,816.5,873.75
993,1750952206920,-999,-999,816.25,874.25
994,1750952206971,-999,-999,816,874
995,1750952207021,-999,-999,814.5,873.5
996,1750952207081,-999,-999,816.75,873.25
997,1750952207122,-999,-999,814.5,874
998,1750952207171,-999,-999,815.75,873
999,1750952207226,-999,-999,816,874.75
1000,1750952207271,-999,-999,816.25,873.5
1001,1750952207322,-999,-999,816.5,873.75
1002,1750952207372,-999,-999,816,873.75
1003,1750952207422,-999,-999,815.75,873.75
1004,1750952207474,-999,-999,816,875
1005,1750952207538,-999,-999,816.5,874.75
1006,1750952207580,-999,-999,816,873
1007,1750952207623,-999,-999,816.5,873.75
1008,1750952207672,-999,-999,816.25,874
1009,1750952207722,-999,-999,816.25,874.25
1010,1750952207773,-999,-999,816.5,874.5
1011,1750952207823,-999,-999,816.5,874
1012,1750952207874,-999,-999,816.25,874.25
1013,1750952207923,-999,-999,816.75,874
1014,1750952207973,-999,-999,816.5,873.5
1015,1750952208024,-999,-999,815.5,874.5
1016,1750952208076,-999,-999,816.75,873.75
1017,1750952208125,-999,-999,816.25,874.5
1018,1750952208175,-999,-999,817,873.75
1019,1750952208228,-999,-999,815.5,873.75
1020,1750952208274,-999,-999,816,874.5
1021,1750952208324,-999,-999,816.75,874
1022,1750952208374,-999,-999,815.25,873.25
1023,1750952208424,-999,-999,816,873.75
1024,1750952208479,-999,-999,815.75,874
1025,1750952208525,-999,-999,815.25,874
1026,1750952208576,-999,-999,814.75,873
1027,1750952208625,-999,-999,816,873.25
1028,1750952208677,-999,-999,815.5,874
1029,1750952208725,-999,-999,815.5,873.25
1030,1750952208775,-999,-999,814.5,873.25
1031,1750952208825,-999,-999,816,872.5
1032,1750952208886,-999,-999,815.75,873.75
1033,1750952208927,-999,-999,815.75,874.25
1034,1750952208976,-999,-999,815,873
1035,1750952209026,-999,-999,816,874.5
1036,1750952209076,-999,-999,815.5,873.5
1037,1750952209128,-999,-999,816.25,874.5
1038,1750952209176,-999,-999,816,872.75
1039,1750952209226,-999,-999,816.5,875
1040,1750952209277,-999,-999,815.75,873.25
1041,1750952209326,-999,-999,816.25,874.25
1042,1750952209377,-999,-999,815.5,875
1043,1750952209427,-999,-999,816.25,874
1044,1750952209484,-999,-999,815.75,875.75
1045,1750952209527,-999,-999,815,873.75
1046,1750952209579,-999,-999,815.75,875
1047,1750952209628,-999,-999,816,873.5
1048,1750952209679,-999,-999,816.5,873
1049,1750952209728,-999,-999,816.25,874.25
1050,1750952209778,-999,-999,816.5,873.5
1051,1750952209828,-999,-999,817.25,873.75
1052,1750952209878,-999,-999,815.5,873.25
1053,1750952209928,-999,-999,815,874.5
1054,1750952209978,-999,-999,817.25,873.25
1055,1750952210029,-999,-999,817.25,874.25
1056,1750952210079,-999,-999,816.25,874
1057,1750952210132,-999,-999,816.75,874
1058,1750952210180,-999,-999,817,875.5
1059,1750952210229,-999,-999,816.75,873.25
1060,1750952210281,-999,-999,815.25,874.25
1061,1750952210330,-999,-999,815.5,873.75
1062,1750952210379,-999,-999,816,873.5
1063,1750952210432,-999,-999,815.75,873
1064,1750952210480,-999,-999,815.75,874.25
1065,1750952210530,-999,-999,816.25,874.75
1066,1750952210581,-999,-999,815.5,873.75
1067,1750952210631,-999,-999,817,875
1068,1750952210680,-999,-999,815.75,874
1069,1750952210730,-999,-999,816.75,874
1070,1750952210781,-999,-999,816,873.25
1071,1750952210830,-999,-999,815,872.75
1072,1750952210881,-999,-999,816.5,874.25
1073,1750952210932,-999,-999,816.75,874.75
1074,1750952210982,-999,-999,816.25,874.25
1075,1750952211031,-999,-999,817,873.75
1076,1750952211082,-999,-999,815.75,873.5
1077,1750952211133,-999,-999,816.25,875.25
1078,1750952211181,-999,-999,817,873.25
1079,1750952211234,-999,-999,816.25,874
1080,1750952211281,-999,-999,815,873.25
1081,1750952211335,-999,-999,815.25,875
1082,1750952211383,-999,-999,816.5,874
1083,1750952211433,-999,-999,816.5,874
1084,1750952211483,-999,-999,815.25,874
1085,1750952211532,-999,-999,815.75,873.5
1086,1750952211583,-999,-999,816.75,874
1087,1750952211634,-999,-999,814.75,874
1088,1750952211684,-999,-999,816.75,874.25
