frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
1190,1750951877425,-999,-999,817,874
1191,1750951877484,-999,-999,816,872.5
1192,1750951877525,-999,-999,816,873.5
1193,1750951877575,-999,-999,815.5,875.25
1194,1750951877626,-999,-999,816,874
1195,1750951877677,-999,-999,816,873.5
1196,1750951877725,-999,-999,816,875
1197,1750951877777,-999,-999,816.25,874
1198,1750951877825,-999,-999,815.25,873.75
1199,1750951877877,-999,-999,816.75,873.5
1200,1750951877926,-999,-999,815.75,874.25
1201,1750951877977,-999,-999,816,874.5
1202,1750951878028,-999,-999,817.25,873.25
1203,1750951878077,-999,-999,816.75,873.75
1204,1750951878127,-999,-999,815.75,873.25
1205,1750951878178,-999,-999,816.25,873.75
1206,1750951878228,-999,-999,816.75,873.25
1207,1750951878281,-999,-999,815.25,873.75
1208,1750951878327,-999,-999,816.25,875
1209,1750951878377,-999,-999,816.25,874
1210,1750951878435,-999,-999,815.5,873.75
1211,1750951878478,-999,-999,816.25,874.25
1212,1750951878530,-999,-999,817.25,873
1213,1750951878578,-999,-999,816,874
1214,1750951878628,-999,-999,816.5,874
1215,1750951878682,-999,-999,816.25,874.25
1216,1750951878728,-999,-999,817.5,874.25
1217,1750951878779,-999,-999,816,874.25
1218,1750951878829,-999,-999,817.25,875.25
1219,1750951878879,-999,-999,816.25,873.25
1220,1750951878930,-999,-999,815.75,874
1221,1750951878979,-999,-999,816.25,872.5
1222,1750951879041,-999,-999,816.25,873.75
1223,1750951879082,-999,-999,816,874
1224,1750951879130,-999,-999,816.5,872.5
1225,1750951879180,-999,-999,815.25,873.5
1226,1750951879230,-999,-999,817,874
1227,1750951879280,-999,-999,816,874.75
1228,1750951879330,-999,-999,816.5,874.5
1229,1750951879382,-999,-999,816.25,873
1230,1750951879431,-999,-999,815.75,874.75
1231,1750951879481,-999,-999,816.5,873.25
1232,1750951879531,-999,-999,816.25,873.75
1233,1750951879581,-999,-999,816.25,873.5
1234,1750951879631,-999,-999,815.5,873.75
1235,1750951879681,-999,-999,816,874
1236,1750951879731,-999,-999,816,874.75
1237,1750951879782,-999,-999,816.25,873.5
1238,1750951879841,-999,-999,816.5,873
1239,1750951879882,-999,-999,815.5,874.5
1240,1750951879933,-999,-999,817,873.5
1241,1750951879982,-999,-999,816.75,873.5
1242,1750951880033,-999,-999,815.75,872.75
1243,1750951880083,-999,-999,816.75,873.5
1244,1750951880133,147.483,416.496,816.5,873
1245,1750951880184,171.911,389.924,817.25,874.5
1246,1750951880235,201.006,358.125,815.5,875.5
1247,1750951880283,227.893,342.061,816.5,874
1248,1750951880333,254.593,328.742,815.5,872.75
1249,1750951880383,279.596,320.554,816,874
1250,1750951880433,310.901,318.117,816.75,874
1251,1750951880494,338.519,318.968,817,874.5
1252,1750951880534,363.093,320.69,815.75,873.75
1253,1750951880583,387.128,325.02,816.25,874
1254,1750951880634,416.392,335.327,817.75,874.5
1255,1750951880684,440.579,353.395,817.5,873.75
1256,1750951880734,465.745,373.372,815.5,874.25
1257,1750951880784,491.68,397.08,816,873
1258,1750951880834,517.365,423.492,817,874
1259,1750951880884,544.489,453.287,816.25,873.5
1260,1750951880935,571.753,487.111,816.25,874
1261,1750951880985,596.585,523.518,816,874
1262,1750951881035,-999,-999,816,873.25
1263,1750951881096,654.703,606.11,816.5,873.75
1264,1750951881136,674.46,652.719,816.25,873.75
1265,1750951881185,700.351,704.453,815.5,874.25
1266,1750951881236,727.561,755.732,814.75,873.75
1267,1750951881286,-999,-999,815.5,873.5
1268,1750951881335,761.529,746.719,816,873.75
1269,1750951881388,-999,-999,816.5,874.25
1270,1750951881436,793.665,647.871,816.75,873.25
1271,1750951881490,802.997,614.708,815,874
1272,1750951881537,811.163,581.373,816,874.5
1273,1750951881587,823.595,548.793,815.5,873.75
1274,1750951881636,836.72,520.226,815.25,874
1275,1750951881686,847.459,495.646,815.5,873
1276,1750951881736,858.464,475.923,815,874.25
1277,1750951881787,870.997,458.66,816.5,874
1278,1750951881851,883.553,445.345,815.5,872.75
1279,1750951881892,895.936,436.347,816.75,873.5
1280,1750951881937,908.42,431.476,816,874.5
1281,1750951881999,921.377,430.045,816.75,873.5
1282,1750951882045,934.69,432.22,816.25,873.5
1283,1750951882087,947.008,438.6,816.75,874.5
1284,1750951882137,960.047,449.015,815.75,874.5
1285,1750951882188,973.247,463.39,816.25,872.75
1286,1750951882238,986.726,481.151,816.25,874.25
1287,1750951882292,1000.08,502.923,815.75,875.25
1288,1750951882339,1013.48,529.541,815.5,874.75
