frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
1897,1750952252238,-999,-999,816.5,873.5
1898,1750952252291,-999,-999,815.75,873.75
1899,1750952252339,-999,-999,816,873.75
1900,1750952252389,-999,-999,815.75,875
1901,1750952252439,-999,-999,816,873.25
1902,1750952252489,-999,-999,816.75,873.5
1903,1750952252543,-999,-999,815.5,874.5
1904,1750952252590,-999,-999,817,874.25
1905,1750952252639,-999,-999,817,873
1906,1750952252691,-999,-999,817,873.75
1907,1750952252740,-999,-999,815.5,875.25
1908,1750952252790,-999,-999,817,873
1909,1750952252843,-999,-999,815.75,874.75
1910,1750952252891,-999,-999,816.25,874.25
1911,1750952252940,-999,-999,815.5,874.25
1912,1750952252995,-999,-999,815.5,874
1913,1750952253041,-999,-999,816.75,873.75
1914,1750952253092,-999,-999,816,874.25
1915,1750952253140,-999,-999,816,874
1916,1750952253194,-999,-999,816.5,874.25
1917,1750952253242,-999,-999,815.25,874
1918,1750952253291,-999,-999,816.5,874.25
1919,1750952253340,-999,-999,815.75,874.25
1920,1750952253391,-999,-999,816.5,875
1921,1750952253443,-999,-999,815.75,874
1922,1750952253491,-999,-999,816.25,875.5
1923,1750952253542,-999,-999,816.75,874.25
1924,1750952253592,125.276,404.584,816.25,873.5
1925,1750952253642,157.566,349.668,816.75,874
1926,1750952253692,189.115,308.361,816.5,873.75
1927,1750952253749,223.259,277.272,815.75,873.25
1928,1750952253793,256.875,246.568,816.5,873
1929,1750952253843,-999,-999,816.25,874.5
1930,1750952253904,-999,-999,815.75,873.5
1931,1750952253944,-999,-999,816.5,874
1932,1750952253992,393.226,135.184,815.75,875.25
1933,1750952254043,-999,-999,816.5,874
1934,1750952254093,457.573,108.123,816.25,874.75
1935,1750952254143,490.125,101.311,816.5,874.25
1936,1750952254195,522.259,99.0726,816.25,874.25
1937,1750952254244,553.225,99.2766,816.25,874
1938,1750952254293,584.574,103.456,816.75,873.75
1939,1750952254344,617.187,113.131,816,874
1940,1750952254395,644.931,122.161,816.75,874
1941,1750952254443,679.417,136.037,816,875
1942,1750952254496,713.386,155.079,814.75,874.25
1943,1750952254544,742.357,176.502,815.5,874
1944,1750952254594,774.787,201.18,815.5,875.25
1945,1750952254648,803.38,252.555,815.75,874.5
1946,1750952254695,834.549,282.426,815.75,874.5
1947,1750952254745,868.925,307.438,817,874.25
1948,1750952254796,898.766,355.582,816,874.5
1949,1750952254844,931.69,408.567,816.5,873.25
1950,1750952254899,962.607,456.271,815.25,873.5
1951,1750952254946,994.088,509.099,815.75,874.25
1952,1750952254996,1025.27,565.671,816.25,873.75
1953,1750952255045,1051.22,623.136,816.5,874.25
1954,1750952255096,-999,-999,816,874.5
1955,1750952255146,1120.54,753.626,815.75,873.25
1956,1750952255196,1145.42,778.924,816.75,874
1957,1750952255248,1162.05,729.497,815.5,874.5
1958,1750952255296,-999,-999,816.5,874
1959,1750952255346,1200.76,603.905,816.25,873
1960,1750952255399,1205.85,567.199,816.5,874
1961,1750952255447,1214.28,520.109,816.25,873.25
1962,1750952255497,1228.83,481.329,816,874.25
1963,1750952255546,1243.95,445.178,816.75,874
1964,1750952255601,1256.84,413.075,816.5,873.5
