timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1750863357434,-2.37986,-3.94264,0.5,-2.37986,-3.94264,0.5,-2.26486,3000
1750863357483,-3.05736,-3.89695,0.5,-3.05736,-3.89695,0.5,-2.94236,3000
1750863357536,-2.77301,-3.18351,0.5,-2.77301,-3.18351,0.5,-2.65801,3000
1750863357592,-3.3197,-3.04332,0.5,-3.3197,-3.04332,0.5,-3.2047,3000
1750863357636,-3.30902,-2.63483,0.5,-3.30902,-2.63483,0.5,-3.19402,3000
1750863357685,-3.36462,-2.20068,0.5,-3.36462,-2.20068,0.5,-3.24962,3000
1750863357739,-3.15865,-1.83096,0.5,-3.15865,-1.83096,0.5,-3.04365,3000
1750863357787,-3.54901,-1.44372,0.5,-3.54901,-1.44372,0.5,-3.43401,3000
1750863357834,-3.47049,-1.05619,0.5,-3.47049,-1.05619,0.5,-3.35549,3000
1750863357885,-3.40939,-0.642282,0.5,-3.40939,-0.642282,0.5,-3.29439,3000
1750863357934,-3.29402,-0.253476,0.5,-3.29402,-0.253476,0.5,-3.17902,3000
1750863357990,-3.18173,0.124855,0.5,-3.18173,0.124855,0.5,-3.06673,3000
1750863358038,-3.25196,0.332995,0.5,-3.25196,0.332995,0.5,-3.13696,3000
1750863358085,-3.06439,0.452446,0.5,-3.06439,0.452446,0.5,-2.94939,3000
1750863358135,-3.06129,0.881805,0.5,-3.06129,0.881805,0.5,-2.94629,3000
1750863358184,-2.878,1.25844,0.5,-2.878,1.25844,0.5,-2.763,3000
1750863358235,-2.75485,1.49127,0.5,-2.75485,1.49127,0.5,-2.63985,3000
1750863358292,-2.347,1.54896,0.5,-2.347,1.54896,0.5,-2.232,3000
1750863358338,-2.15435,1.51377,0.5,-2.15435,1.51377,0.5,-2.03935,3000
1750863358388,-1.96937,1.46007,0.5,-1.96937,1.46007,0.5,-1.85437,3000
1750863358436,-1.70669,1.44553,0.5,-1.70669,1.44553,0.5,-1.59169,3000
1750863358491,-1.46083,1.41504,0.5,-1.46083,1.41504,0.5,-1.34583,3000
1750863358534,-1.28166,1.24338,0.5,-1.28166,1.24338,0.5,-1.16666,3000
1750863358586,-0.93841,1.27195,0.5,-0.93841,1.27195,0.5,-0.82341,3000
1750863358637,-0.726603,1.17868,0.5,-0.726603,1.17868,0.5,-0.611603,3000
1750863358685,-0.335292,1.26322,0.5,-0.335292,1.26322,0.5,-0.220292,3000
1750863358736,-0.0902637,1.26675,0.5,-0.0902637,1.26675,0.5,0.0247363,3000
1750863358787,0.0143763,1.28195,0.5,0.0143763,1.28195,0.5,0.129376,3000
1750863358838,-0.250798,1.22365,0.5,-0.250798,1.22365,0.5,-0.135798,3000
1750863358889,-0.471939,1.17385,0.5,-0.471939,1.17385,0.5,-0.356939,3000
1750863358937,-0.650528,1.02694,0.5,-0.650528,1.02694,0.5,-0.535528,3000
1750863358989,-0.894357,0.928241,0.5,-0.894357,0.928241,0.5,-0.779357,3000
1750863359037,-1.10007,0.77742,0.5,-1.10007,0.77742,0.5,-0.985066,3000
