frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
1398,1750952060457,-999,-999,816,874.25
1399,1750952060507,-999,-999,816,873.75
1400,1750952060556,-999,-999,817.25,873.25
1401,1750952060609,-999,-999,817,874
1402,1750952060656,-999,-999,815,873.75
1403,1750952060706,-999,-999,816.25,874.5
1404,1750952060756,-999,-999,816.5,873.5
1405,1750952060807,-999,-999,814.5,874.25
1406,1750952060857,-999,-999,817.25,874.5
1407,1750952060907,-999,-999,815.75,874
1408,1750952060964,-999,-999,815.75,873.75
1409,1750952061007,-999,-999,816.5,874.25
1410,1750952061057,-999,-999,816,873.75
1411,1750952061109,-999,-999,815.5,873.5
1412,1750952061158,-999,-999,816.75,874
1413,1750952061215,-999,-999,816.75,872.5
1414,1750952061258,-999,-999,816,873.25
1415,1750952061318,-999,-999,815.75,874.5
1416,1750952061358,-999,-999,816.25,873.5
1417,1750952061411,-999,-999,817,873.5
1418,1750952061458,-999,-999,816.5,874.25
1419,1750952061521,-999,-999,815.75,875
1420,1750952061564,-999,-999,815.5,873.5
1421,1750952061609,-999,-999,815.75,874
1422,1750952061659,-999,-999,817,874.25
1423,1750952061708,-999,-999,815.25,874.25
1424,1750952061759,-999,-999,815.75,874.25
1425,1750952061814,-999,-999,815.5,874
1426,1750952061867,-999,-999,816,875
1427,1750952061909,-999,-999,816.25,874.25
1428,1750952061959,-999,-999,815.25,873.5
1429,1750952062016,-999,-999,816.25,874.5
1430,1750952062060,-999,-999,815.75,873.75
1431,1750952062111,-999,-999,816.25,874.25
1432,1750952062165,-999,-999,815.75,873.75
1433,1750952062209,-999,-999,815.5,874.5
1434,1750952062260,-999,-999,816.25,874
1435,1750952062311,-999,-999,817,874
1436,1750952062364,-999,-999,816.25,874.75
1437,1750952062412,-999,-999,816.25,873.5
1438,1750952062462,-999,-999,815.5,875.25
1439,1750952062513,-999,-999,815.25,874.25
1440,1750952062561,-999,-999,816.75,874
1441,1750952062612,-999,-999,815.5,875
1442,1750952062662,-999,-999,815.75,873.5
1443,1750952062713,-999,-999,817,874
1444,1750952062762,-999,-999,815.5,873.75
1445,1750952062817,-999,-999,815.5,873.75
1446,1750952062863,-999,-999,816,872.5
1447,1750952062912,-999,-999,816.25,874
1448,1750952062962,-999,-999,815.5,873.5
1449,1750952063015,-999,-999,816.25,873.75
1450,1750952063062,-999,-999,816.25,873.5
1451,1750952063114,-999,-999,816.75,873.5
1452,1750952063169,-999,-999,816.5,874.25
1453,1750952063212,-999,-999,816,873.75
1454,1750952063263,-999,-999,816.75,874
1455,1750952063312,-999,-999,817.25,872.5
