timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1750866394298,1.43915,0.935445,0,0.664151,-4.43955,0,1.76415,3632
1750866394349,1.35319,0.942275,0,0.578193,-4.43272,0,1.67819,3632
1750866394448,1.36412,0.927565,0,0.589123,-4.44744,0,1.68912,3632
1750866394503,1.43384,0.946635,0,0.658845,-4.42836,0,1.75884,3632
1750866394546,1.54093,0.938163,0,0.765934,-4.43684,0,1.86593,3632
1750866394598,1.55618,0.971861,0,0.781184,-4.40314,0,1.88118,3632
1750866394652,1.57025,0.95243,0,0.795249,-4.42257,0,1.89525,3632
1750866394698,1.62937,0.940026,0,0.854372,-4.43497,0,1.95437,3632
1750866394748,1.6934,0.925479,0,0.918402,-4.44952,0,2.0184,3632
1750866394801,1.74947,0.975358,0,0.974475,-4.39964,0,2.07447,3632
1750866394851,1.70002,0.94613,0,0.925017,-4.42887,0,2.02502,3632
1750866394902,1.71631,0.955124,0,0.941306,-4.41988,0,2.04131,3632
1750866394950,1.76632,0.977073,0,0.991321,-4.39793,0,2.09132,3632
1750866395002,1.78697,0.945451,0,1.01197,-4.42955,0,2.11197,3632
1750866395050,1.67006,0.945601,0,0.895065,-4.4294,0,1.99506,3632
1750866395098,1.70165,0.889665,0,0.926648,-4.48534,0,2.02665,3632
1750866395153,1.7577,0.937372,0,0.982703,-4.43763,0,2.0827,3632
1750866395203,1.74331,0.971513,0,0.968312,-4.40349,0,2.06831,3632
1750866395254,1.662,0.977171,0,0.887003,-4.39783,0,1.987,3632
1750866395303,1.73157,0.980113,0,0.95657,-4.39489,0,2.05657,3632
1750866395349,1.77171,0.98114,0,0.996714,-4.39386,0,2.09671,3632
1750866395398,1.6764,0.930753,0,0.901402,-4.44425,0,2.0014,3632
1750866395451,1.78118,0.951091,0,1.00618,-4.42391,0,2.10618,3632
1750866395513,1.72443,1.00619,0,0.949433,-4.36881,0,2.04943,3632
1750866395556,1.71357,1.01904,0,0.938572,-4.35596,0,2.03857,3632
1750866395599,1.67385,0.933589,0,0.89885,-4.44141,0,1.99885,3632
1750866395654,1.70064,0.961659,0,0.925645,-4.41334,0,2.02564,3632
1750866395701,1.65409,0.926542,0,0.879088,-4.44846,0,1.97909,3632
1750866395752,1.71511,0.929752,0,0.940107,-4.44525,0,2.04011,3632
1750866395806,1.61074,0.949371,0,0.835744,-4.42563,0,1.93574,3632
1750866395850,1.75222,0.939187,0,0.977217,-4.43581,0,2.07722,3632
1750866395899,1.68859,0.94103,0,0.913593,-4.43397,0,2.01359,3632
1750866395954,1.71639,0.944078,0,0.941388,-4.43092,0,2.04139,3632
1750866396003,1.63641,0.934195,0,0.861407,-4.4408,0,1.96141,3632
1750866396051,1.54987,0.971337,0,0.774874,-4.40366,0,1.87487,3632
1750866396100,1.54133,0.958569,0,0.76633,-4.41643,0,1.86633,3632
1750866396153,1.49498,0.955493,0,0.719979,-4.41951,0,1.81998,3632
1750866396203,1.54755,0.93972,0,0.772553,-4.43528,0,1.87255,3632
1750866396255,1.49935,0.965541,0,0.724353,-4.40946,0,1.82435,3632
1750866396302,1.51636,0.970907,0,0.74136,-4.40409,0,1.84136,3632
1750866396358,1.45066,0.979888,0,0.675657,-4.39511,0,1.77566,3632
1750866396402,1.35847,0.965389,0,0.583468,-4.40961,0,1.68347,3632
1750866397656,1.45351,0.936653,0,0.678509,-4.43835,0,1.77851,3632
1750866397858,1.43838,0.968049,0,0.663385,-4.40695,0,1.76338,3632
1750866397907,1.47045,0.912838,0,0.695453,-4.46216,0,1.79545,3632
1750866397957,1.52848,0.92171,0,0.753481,-4.45329,0,1.85348,3632
1750866398009,1.50992,0.935564,0,0.734916,-4.43944,0,1.83492,3632
1750866398062,1.60994,0.994789,0,0.834942,-4.38021,0,1.93494,3632
1750866398111,1.64483,0.937308,0,0.869835,-4.43769,0,1.96983,3632
1750866398160,1.69064,0.960179,0,0.91564,-4.41482,0,2.01564,3632
1750866398209,1.7481,0.927236,0,0.973105,-4.44776,0,2.0731,3632
1750866398257,1.67015,0.9796,0,0.895152,-4.3954,0,1.99515,3632
1750866398307,1.73946,0.982576,0,0.964464,-4.39242,0,2.06446,3632
1750866398359,1.80772,0.962369,0,1.03272,-4.41263,0,2.13272,3632
1750866398409,1.68637,0.950716,0,0.911367,-4.42428,0,2.01137,3632
1750866398471,1.73643,1.0058,0,0.961432,-4.3692,0,2.06143,3632
1750866398511,1.74078,1.02096,0,0.965784,-4.35404,0,2.06578,3632
1750866398561,1.75888,0.933423,0,0.983882,-4.44158,0,2.08388,3632
1750866399262,1.65393,0.934794,0,0.87893,-4.44021,0,1.97893,3632
1750866399311,1.59765,0.995209,0,0.822653,-4.37979,0,1.92265,3632
1750866399359,1.62027,1.029,0,0.845266,-4.346,0,1.94527,3632
1750866399412,1.57584,0.969832,0,0.800838,-4.40517,0,1.90084,3632
1750866399465,1.67163,0.966572,0,0.896628,-4.40843,0,1.99663,3632
1750866399513,1.60183,1.01764,0,0.826833,-4.35736,0,1.92683,3632
1750866399560,1.57405,0.958912,0,0.799053,-4.41609,0,1.89905,3632
1750866399615,1.49412,0.970371,0,0.719118,-4.40463,0,1.81912,3632
1750866399663,1.51439,0.924782,0,0.739393,-4.45022,0,1.83939,3632
1750866399714,1.52548,0.931716,0,0.750478,-4.44328,0,1.85048,3632
1750866399760,1.47546,0.933857,0,0.700458,-4.44114,0,1.80046,3632
1750866399811,1.47471,0.943109,0,0.699715,-4.43189,0,1.79971,3632
1750866399865,1.47642,0.922395,0,0.701424,-4.4526,0,1.80142,3632
1750866399911,1.45761,1.01433,0,0.682609,-4.36067,0,1.78261,3632
1750866399963,1.41481,0.98712,0,0.639808,-4.38788,0,1.73981,3632
