frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
78,1750951327194,-999,-999,816.5,872.75
79,1750951327242,-999,-999,816,873
80,1750951327292,-999,-999,816.75,873.75
81,1750951327344,-999,-999,815.5,873.25
82,1750951327395,-999,-999,816,874
83,1750951327441,-999,-999,816.75,873.75
84,1750951327492,-999,-999,816,874.75
85,1750951327548,-999,-999,816.5,874
86,1750951327592,-999,-999,815.75,872.75
87,1750951327645,-999,-999,816.25,874.5
88,1750951327693,-999,-999,815.5,873.75
89,1750951327744,-999,-999,815,875
90,1750951327793,-999,-999,816.75,873.5
91,1750951327844,-999,-999,815.5,873
92,1750951327893,-999,-999,815.25,874.5
93,1750951327944,-999,-999,816.5,873.75
94,1750951327995,-999,-999,817,873.25
95,1750951328058,-999,-999,816,874.5
96,1750951328097,-999,-999,816.5,874.25
97,1750951328146,-999,-999,815.5,872.5
98,1750951328196,-999,-999,816.25,874.25
99,1750951328244,-999,-999,815.75,872.75
100,1750951328294,-999,-999,815.5,873.25
101,1750951328353,-999,-999,816.25,872.5
102,1750951328400,-999,-999,815.25,874.5
103,1750951328445,-999,-999,816,873
104,1750951328497,-999,-999,816.75,874.25
105,1750951328548,-999,-999,815,873.5
106,1750951328599,-999,-999,814.5,873.75
107,1750951328650,-999,-999,816.5,873.75
108,1750951328696,-999,-999,815.25,873.75
109,1750951328746,-999,-999,816,873.75
110,1750951328796,-999,-999,815.25,873
111,1750951328865,-999,-999,816,874.25
112,1750951328907,-999,-999,814.75,874.75
113,1750951328949,-999,-999,816.25,874.75
114,1750951328997,-999,-999,816,873
115,1750951329049,-999,-999,816.5,872.75
116,1750951329098,-999,-999,815.25,873.25
117,1750951329163,-999,-999,816.5,872.75
118,1750951329207,-999,-999,816.25,873.5
119,1750951329248,-999,-999,816,874.5
120,1750951329309,-999,-999,815.5,873.75
121,1750951329350,-999,-999,815.5,873.5
122,1750951329398,-999,-999,815.75,874
123,1750951329448,-999,-999,815.75,874.25
124,1750951329499,-999,-999,816.75,874
125,1750951329549,-999,-999,817.25,874.25
126,1750951329599,-999,-999,816,874
127,1750951329649,-999,-999,816,874.75
128,1750951329700,-999,-999,816,874.25
129,1750951329750,-999,-999,816.75,873.25
130,1750951329801,-999,-999,815.25,873.25
131,1750951329867,-999,-999,816,874.25
132,1750951329911,-999,-999,816.25,873.5
133,1750951329952,-999,-999,815.75,873.25
134,1750951330001,-999,-999,815.5,874
135,1750951330057,-999,-999,815.75,873.75
136,1750951330101,-999,-999,816.25,874.75
137,1750951330151,-999,-999,816.5,874
138,1750951330201,-999,-999,815.5,874.5
139,1750951330252,-999,-999,815,874
140,1750951330302,-999,-999,816.5,872.25
141,1750951330353,-999,-999,815.75,874.5
142,1750951330403,-999,-999,816.5,873.25
143,1750951330452,-999,-999,815.5,872.5
144,1750951330504,-999,-999,815.75,873.75
145,1750951330554,-999,-999,816.5,874.25
146,1750951330603,-999,-999,816.5,873.25
147,1750951330655,-999,-999,815,873.25
148,1750951330703,-999,-999,815.5,873.25
149,1750951330753,-999,-999,815.75,873
150,1750951330809,-999,-999,816.75,874.75
151,1750951330870,-999,-999,814.75,874
152,1750951330912,-999,-999,816,873.25
153,1750951330954,149.769,406.505,815.75,874.25
154,1750951331004,177.155,372.758,816,874.25
155,1750951331055,209.025,340.14,816,874.75
156,1750951331116,238.581,321.842,815.25,874.75
157,1750951331157,262.278,306.553,817,873.75
158,1750951331205,293.576,300.293,816,873.75
159,1750951331255,322.696,291.795,815.5,873.75
160,1750951331305,352.267,286.794,815.75,874.75
161,1750951331355,382.005,285.328,816,873.5
162,1750951331405,410.41,286.875,816,874.25
163,1750951331456,440.001,293.117,815.5,874.25
164,1750951331505,469.75,296.945,816.5,873.75
165,1750951331555,500.286,307.85,816,874.25
166,1750951331606,527.869,320.379,816.5,874.75
167,1750951331657,554.799,341.686,815.75,874.25
168,1750951331706,583.75,370.443,815.5,873.25
169,1750951331756,614.844,400.451,815,873.75
170,1750951331826,647.717,438.057,816.5,873.75
171,1750951331867,669.002,472.49,816.25,874
172,1750951331910,697.901,513.826,816.5,874.75
173,1750951331957,-999,-999,816.5,873.5
174,1750951332008,-999,-999,816.25,874.75
175,1750951332057,792.182,646.541,816,874.75
176,1750951332108,806.895,702.841,816.5,874.75
177,1750951332173,845.131,760.132,815.5,873.25
178,1750951332215,-999,-999,814.25,874
179,1750951332258,878.363,739.3,816.25,874.25
180,1750951332310,-999,-999,816,874.25
181,1750951332369,-999,-999,815,874.75
182,1750951332408,925.477,600.407,815.25,872.75
183,1750951332459,945.997,565.286,816.5,874.5
184,1750951332514,961.815,532.278,815.5,874
185,1750951332568,978.345,504.14,816.75,873.75
186,1750951332609,994.149,479.35,815.25,874.75
187,1750951332668,1011.44,457.667,815.5,874
188,1750951332718,1028.72,440.613,815.25,873.25
189,1750951332760,1045.54,428.003,816,873.75
190,1750951332810,1062.94,419.431,817.5,874
191,1750951332860,1080.81,414.709,816,873
192,1750951332926,1098.01,413.205,815.75,874.75
193,1750951332966,1115.4,416.122,816,874.5
194,1750951333011,1133.58,421.978,815.75,875.75
195,1750951333061,1151.01,433.378,816.25,873.75
196,1750951333114,1169.18,448.08,815.75,874.25
197,1750951333160,1188.67,466.608,816.25,873.75
198,1750951333211,1208.06,489.379,815.75,873.75
199,1750951333261,1224.06,516.417,817,873.75
200,1750951333313,1246.83,538.696,816,874.75
201,1750951333361,1255.36,570.921,817,873.75
