frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
1437,1750952229179,-999,-999,815.75,872.75
1438,1750952229229,-999,-999,815.5,874.5
1439,1750952229279,-999,-999,816.25,874.5
1440,1750952229328,-999,-999,816.75,874.5
1441,1750952229401,-999,-999,816,874
1442,1750952229442,-999,-999,816,874.75
1443,1750952229484,-999,-999,816.25,874.25
1444,1750952229529,-999,-999,816,875
1445,1750952229580,-999,-999,815.75,873.75
1446,1750952229629,-999,-999,816,873.5
1447,1750952229680,-999,-999,816.25,874.25
1448,1750952229730,-999,-999,817.5,874.5
1449,1750952229780,-999,-999,816.75,873.75
1450,1750952229830,-999,-999,815.25,874.5
1451,1750952229893,-999,-999,816.75,874
1452,1750952229934,-999,-999,815.25,873.25
1453,1750952229980,-999,-999,815.75,873.75
1454,1750952230030,-999,-999,816.25,874
1455,1750952230081,-999,-999,816.5,874
1456,1750952230143,-999,-999,816.25,875.75
1457,1750952230182,-999,-999,816.25,873.75
1458,1750952230231,-999,-999,817.5,873.25
1459,1750952230282,-999,-999,815.5,873.25
1460,1750952230331,-999,-999,815.75,873
1461,1750952230381,-999,-999,816.25,873.5
1462,1750952230431,-999,-999,817.5,874.25
1463,1750952230481,-999,-999,816.25,873
1464,1750952230537,-999,-999,815.5,873.5
1465,1750952230583,-999,-999,816.25,875
1466,1750952230635,-999,-999,816,873.25
1467,1750952230682,-999,-999,816.25,874.5
1468,1750952230732,-999,-999,815.5,873.5
1469,1750952230782,-999,-999,816.25,873.75
1470,1750952230841,-999,-999,815.75,873.5
1471,1750952230883,-999,-999,816.25,873.5
1472,1750952230934,-999,-999,816.25,874.5
1473,1750952230983,-999,-999,816,874
1474,1750952231032,-999,-999,816.25,873.75
1475,1750952231083,-999,-999,817.25,874.25
1476,1750952231133,-999,-999,815,873.25
1477,1750952231183,-999,-999,816.5,873
1478,1750952231233,-999,-999,815.75,874.25
1479,1750952231284,-999,-999,816.25,875
1480,1750952231334,-999,-999,816.25,874.5
1481,1750952231384,-999,-999,816.75,874.25
1482,1750952231435,-999,-999,815.75,874.25
1483,1750952231484,-999,-999,815.5,874.25
1484,1750952231537,-999,-999,816.5,873.5
1485,1750952231585,-999,-999,815.75,874.25
1486,1750952231641,-999,-999,815.5,874.5
1487,1750952231685,-999,-999,815.5,873.25
1488,1750952231739,-999,-999,816.5,874.5
1489,1750952231784,-999,-999,815.75,873.5
1490,1750952231836,139.055,390.308,816,874
1491,1750952231885,172.052,332.361,816.25,872.75
1492,1750952231936,203.152,302.971,814.75,873.5
1493,1750952231989,236.46,270.933,817,873
1494,1750952232037,269.164,242.546,815.5,872.5
1495,1750952232086,-999,-999,816.25,874.75
1496,1750952232136,-999,-999,815.5,875.25
1497,1750952232190,-999,-999,816,874.25
1498,1750952232240,404.158,139.537,816,873.5
1499,1750952232286,438.28,128.8,815.25,873.25
1500,1750952232336,473.148,119.423,814.5,874.25
1501,1750952232386,503.788,113.266,815,874.25
1502,1750952232437,536.509,114.111,817,874.5
1503,1750952232495,568.43,118.424,816,874.5
1504,1750952232537,598.654,124.689,816.25,873.75
1505,1750952232586,628.039,133.746,816.75,874.75
1506,1750952232645,663.671,145.508,815.25,875.25
1507,1750952232687,695.26,162.079,816,874.5
1508,1750952232737,726.503,184.205,816,874.25
1509,1750952232787,757.783,207.736,815.5,873.5
1510,1750952232840,785.324,257.226,815.75,873.25
1511,1750952232888,815.906,285.115,815.25,873.75
1512,1750952232939,849.418,310.495,815.75,872.25
1513,1750952232988,880.619,355.516,816.75,874
1514,1750952233038,911.824,404.914,816.75,874
1515,1750952233089,943.61,451.472,816.5,873.5
1516,1750952233139,974.241,501.475,815.25,873
1517,1750952233188,1006.68,555.29,816,874.25
1518,1750952233238,1038.42,609.972,816.25,873.75
1519,1750952233295,-999,-999,816,873.5
1520,1750952233345,1101.58,734.443,815.5,873
1521,1750952233389,1131.41,790.124,816.75,873.75
1522,1750952233441,1148.22,735.433,817,874.25
1523,1750952233489,-999,-999,815.75,873.25
1524,1750952233541,-999,-999,816,873.75
1525,1750952233594,1206.22,577.341,816.25,873.5
1526,1750952233640,1219.31,540.727,817,873.75
1527,1750952233690,1236.86,502.783,816,872.75
1528,1750952233743,1254.44,466.471,816,874.5
1529,1750952233790,1271.45,436.261,816,874
1530,1750952233840,1289.28,409.976,816.25,874
1531,1750952233890,1309.13,388.205,816,873.5
1532,1750952233941,1325.19,369.955,816.25,874
1533,1750952233991,1346.9,358.825,815.5,873.75
