timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1750863306750,-0.388974,1.39446,0.5,-0.388974,1.39446,0.5,-0.273974,3000
1750863306798,-0.561075,1.3806,0.5,-0.561075,1.3806,0.5,-0.446075,3000
1750863306852,-0.742167,1.45853,0.5,-0.742167,1.45853,0.5,-0.627167,3000
1750863306903,-0.920003,1.34063,0.5,-0.920003,1.34063,0.5,-0.805003,3000
1750863306948,-1.06243,1.2771,0.5,-1.06243,1.2771,0.5,-0.94743,3000
1750863306997,-1.05054,1.39865,0.5,-1.05054,1.39865,0.5,-0.93554,3000
1750863307049,-1.24001,1.24386,0.5,-1.24001,1.24386,0.5,-1.12501,3000
1750863307100,-1.16672,1.34394,0.5,-1.16672,1.34394,0.5,-1.05172,3000
1750863307149,-1.24229,1.31212,0.5,-1.24229,1.31212,0.5,-1.12729,3000
1750863307201,-1.22225,1.37175,0.5,-1.22225,1.37175,0.5,-1.10725,3000
1750863307248,-1.19956,1.28947,0.5,-1.19956,1.28947,0.5,-1.08456,3000
1750863307298,-1.21312,1.23155,0.5,-1.21312,1.23155,0.5,-1.09812,3000
1750863307348,-1.11589,1.30918,0.5,-1.11589,1.30918,0.5,-1.00089,3000
1750863307398,-1.01921,1.32308,0.5,-1.01921,1.32308,0.5,-0.90421,3000
1750863307450,-0.921927,1.30787,0.5,-0.921927,1.30787,0.5,-0.806927,3000
1750863307498,-0.79869,1.22361,0.5,-0.79869,1.22361,0.5,-0.68369,3000
1750863307550,-0.741797,1.10962,0.5,-0.741797,1.10962,0.5,-0.626797,3000
1750863307598,-0.488146,1.18841,0.5,-0.488146,1.18841,0.5,-0.373146,3000
1750863307653,-0.279217,1.19721,0.5,-0.279217,1.19721,0.5,-0.164217,3000
1750863307721,-0.101218,1.23074,0.5,-0.101218,1.23074,0.5,0.0137817,3000
1750863307765,0.0863307,1.05985,0.5,0.0863307,1.05985,0.5,0.201331,3000
1750863307809,0.0525146,1.19223,0.5,0.0525146,1.19223,0.5,0.167515,3000
1750863307857,-0.13069,1.16781,0.5,-0.13069,1.16781,0.5,-0.0156896,3000
1750863307901,-0.288793,1.11145,0.5,-0.288793,1.11145,0.5,-0.173793,3000
1750863307949,-0.430721,1.1648,0.5,-0.430721,1.1648,0.5,-0.315721,3000
1750863308003,-0.488724,1.076,0.5,-0.488724,1.076,0.5,-0.373724,3000
1750863308051,-0.678695,1.08557,0.5,-0.678695,1.08557,0.5,-0.563695,3000
1750863308102,-0.70711,1.07648,0.5,-0.70711,1.07648,0.5,-0.59211,3000
1750863308151,-0.75778,1.0394,0.5,-0.75778,1.0394,0.5,-0.64278,3000
1750863308254,-0.782963,0.991132,0.5,-0.782963,0.991132,0.5,-0.667963,3000
1750863308307,-0.748117,1.02649,0.5,-0.748117,1.02649,0.5,-0.633117,3000
1750863308351,-0.76448,1.11237,0.5,-0.76448,1.11237,0.5,-0.64948,3000
1750863308404,-0.731528,1.01438,0.5,-0.731528,1.01438,0.5,-0.616528,3000
1750863308656,-0.120303,0.894109,0.5,-0.120303,0.894109,0.5,-0.00530251,3000
1750863308712,0.0361841,0.844804,0.5,0.0361841,0.844804,0.5,0.151184,3000
1750863308756,0.104632,0.91451,0.5,0.104632,0.91451,0.5,0.219632,3000
1750863308802,0.0186581,0.83885,0.5,0.0186581,0.83885,0.5,0.133658,3000
1750863308854,-0.09471,0.833384,0.5,-0.09471,0.833384,0.5,0.02029,3000
1750863309154,-0.592341,0.687957,0.5,-0.592341,0.687957,0.5,-0.477341,3000
1750863309456,-0.140078,0.64567,0.5,-0.140078,0.64567,0.5,-0.0250781,3000
1750863309508,-0.0498972,0.688529,0.5,-0.0498972,0.688529,0.5,0.0651028,3000
1750863309554,0.0712089,0.660306,0.5,0.0712089,0.660306,0.5,0.186209,3000
1750863309606,0.0921536,0.595497,0.5,0.0921536,0.595497,0.5,0.207154,3000
1750863309653,-0.0154331,0.557639,0.5,-0.0154331,0.557639,0.5,0.0995669,3000
1750863309708,-0.134472,0.627445,0.5,-0.134472,0.627445,0.5,-0.0194715,3000
1750863310158,-0.192456,0.494516,0.5,-0.192456,0.494516,0.5,-0.0774557,3000
1750863310209,-0.0762641,0.428824,0.5,-0.0762641,0.428824,0.5,0.0387359,3000
1750863310257,0.0508746,0.396794,0.5,0.0508746,0.396794,0.5,0.165875,3000
1750863310307,0.0867892,0.504851,0.5,0.0867892,0.504851,0.5,0.201789,3000
1750863310356,0.016031,0.35917,0.5,0.016031,0.35917,0.5,0.131031,3000
1750863310410,-0.107418,0.447681,0.5,-0.107418,0.447681,0.5,0.00758167,3000
1750863310457,-0.12392,0.443499,0.5,-0.12392,0.443499,0.5,-0.0089204,3000
1750863310658,-0.902324,-4.79591,0.5,-0.902324,-4.79591,0.5,-0.787324,3000
1750863310708,-0.667787,-4.67378,0.5,-0.667787,-4.67378,0.5,-0.552787,3000
1750863310758,-0.864204,-4.90265,0.5,-0.864204,-4.90265,0.5,-0.749204,3000
1750863310811,-0.819501,-4.44748,0.5,-0.819501,-4.44748,0.5,-0.704501,3000
1750863310862,0.0698556,-4.27767,0.5,0.0698556,-4.27767,0.5,0.184856,3000
1750863310909,0.0853531,-4.23171,0.5,0.0853531,-4.23171,0.5,0.200353,3000
1750863310959,-0.803937,-4.7137,0.5,-0.803937,-4.7137,0.5,-0.688937,3000
1750863311013,-0.075181,-4.53639,0.5,-0.075181,-4.53639,0.5,0.039819,3000
1750863311060,0.0359812,-4.37104,0.5,0.0359812,-4.37104,0.5,0.150981,3000
1750863311109,-0.477482,-4.72279,0.5,-0.477482,-4.72279,0.5,-0.362482,3000
1750863311163,-0.289088,-4.24557,0.5,-0.289088,-4.24557,0.5,-0.174088,3000
1750863311210,-0.285279,-4.46482,0.5,-0.285279,-4.46482,0.5,-0.170279,3000
1750863311261,-0.239731,-4.23286,0.5,-0.239731,-4.23286,0.5,-0.124731,3000
1750863311309,-0.241374,-4.21518,0.5,-0.241374,-4.21518,0.5,-0.126374,3000
1750863311361,-0.240763,-4.13943,0.5,-0.240763,-4.13943,0.5,-0.125763,3000
1750863311412,-0.289258,-4.07912,0.5,-0.289258,-4.07912,0.5,-0.174258,3000
1750863311469,-0.322515,-4.04232,0.5,-0.322515,-4.04232,0.5,-0.207515,3000
1750863311527,-0.0654306,-3.86561,0.5,-0.0654306,-3.86561,0.5,0.0495694,3000
1750863311573,-0.284726,-3.97088,0.5,-0.284726,-3.97088,0.5,-0.169726,3000
1750863311618,-0.210688,-4.09804,0.5,-0.210688,-4.09804,0.5,-0.0956883,3000
1750863311661,-0.190665,-3.92941,0.5,-0.190665,-3.92941,0.5,-0.0756648,3000
1750863311713,-0.131194,-3.70819,0.5,-0.131194,-3.70819,0.5,-0.0161942,3000
1750863311761,-0.303263,-3.78744,0.5,-0.303263,-3.78744,0.5,-0.188263,3000
1750863311816,-0.327842,-3.78827,0.5,-0.327842,-3.78827,0.5,-0.212842,3000
1750863311861,-0.309984,-3.69894,0.5,-0.309984,-3.69894,0.5,-0.194984,3000
1750863311911,-0.286854,-3.51924,0.5,-0.286854,-3.51924,0.5,-0.171854,3000
1750863311982,-0.35986,-3.48953,0.5,-0.35986,-3.48953,0.5,-0.24486,3000
1750863312024,-0.355636,-3.42303,0.5,-0.355636,-3.42303,0.5,-0.240636,3000
1750863312068,-0.392971,-3.30802,0.5,-0.392971,-3.30802,0.5,-0.277971,3000
