frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
207,1750950920988,-999,-999,721.25,880.5
208,1750950921110,-999,-999,721.25,880.25
209,1750950921237,-999,-999,720.75,880.75
210,1750950921358,-999,-999,720.5,881
211,1750950921483,-999,-999,721,881.25
212,1750950921602,-999,-999,721,880.75
213,1750950921726,-999,-999,719.5,879.5
214,1750950921852,-999,-999,719.75,880.75
215,1750950921977,-999,-999,720,879.5
216,1750950922101,-999,-999,721.25,880
217,1750950922221,-999,-999,721,880
218,1750950922342,-999,-999,721.5,880.75
219,1750950922463,-999,-999,720.5,880
220,1750950922583,-999,-999,721,880
221,1750950922702,-999,-999,720.5,880.75
222,1750950922824,-999,-999,721,880.5
223,1750950922943,-999,-999,721.25,881.25
224,1750950923066,-999,-999,720.5,879.25
225,1750950923187,-999,-999,720.25,881
226,1750950923310,-999,-999,719.5,878.75
227,1750950923432,-999,-999,721.5,880
228,1750950923556,-999,-999,720.25,880.5
229,1750950923674,-999,-999,720,880.75
230,1750950923791,-999,-999,721,880.75
231,1750950923917,-999,-999,720.5,879.5
232,1750950924036,-999,-999,719.75,880.25
233,1750950924154,-999,-999,721.25,880
234,1750950924283,-999,-999,720.75,879.25
235,1750950924410,-999,-999,721.5,880.5
236,1750950924533,-999,-999,721.25,879.75
237,1750950924653,-999,-999,720.25,880.75
238,1750950924779,-999,-999,721,880.25
239,1750950924896,-999,-999,720,881
240,1750950925020,-999,-999,721.25,879.75
241,1750950925139,-999,-999,720.5,880.75
242,1750950925261,-999,-999,720.5,880.25
243,1750950925384,-999,-999,720.75,879.75
244,1750950925508,-999,-999,720.25,880
245,1750950925631,-999,-999,720.5,878.5
246,1750950925753,-999,-999,721,881.5
247,1750950925879,-999,-999,720.5,881.5
248,1750950926005,-999,-999,720,880
249,1750950926122,-999,-999,719.75,879.75
250,1750950926244,-999,-999,721.25,881
251,1750950926362,-999,-999,720.5,881.25
252,1750950926484,-999,-999,721.75,879.75
253,1750950926608,-999,-999,721,879.75
254,1750950926731,-999,-999,720,880
255,1750950926849,-999,-999,721.75,879.5
256,1750950926968,-999,-999,721.25,879.75
257,1750950927086,-999,-999,721,880.25
258,1750950927208,-999,-999,720,880
259,1750950927332,-999,-999,721.75,880.5
260,1750950927448,-999,-999,721.25,879.75
261,1750950927573,-999,-999,720.25,880.75
262,1750950927691,-999,-999,720.25,880.25
263,1750950927811,-999,-999,720.75,880
264,1750950927930,-999,-999,721.25,880.75
265,1750950928051,-999,-999,720.75,880
266,1750950928182,-999,-999,720,880.25
267,1750950928302,-999,-999,719.75,880
268,1750950928419,-999,-999,721.75,881
269,1750950928539,-999,-999,721,879.5
270,1750950928660,-999,-999,721.5,880
271,1750950928780,-999,-999,720.25,879.5
272,1750950928900,-999,-999,721.25,880.25
273,1750950929023,-999,-999,721.25,880.75
274,1750950929144,-999,-999,720.75,880.75
275,1750950929267,-999,-999,721.5,880
276,1750950929392,-999,-999,720.5,880.25
277,1750950929519,-999,-999,721.5,880
278,1750950929637,-999,-999,721,879.75
279,1750950929759,-999,-999,722,880
280,1750950929881,-999,-999,720.5,881
281,1750950930007,-999,-999,721,880.5
282,1750950930131,-999,-999,721,880.25
283,1750950930248,-999,-999,720.5,880.25
284,1750950930371,-999,-999,721,880
285,1750950930493,-999,-999,721.5,881.5
286,1750950930615,-999,-999,721.5,880.5
287,1750950930739,-999,-999,720.25,880.25
288,1750950930861,-999,-999,721.25,881.5
289,1750950930984,-999,-999,721,879.25
290,1750950931109,-999,-999,720.5,879.5
291,1750950931227,-999,-999,721.25,879.75
292,1750950931346,-999,-999,719.25,879.25
293,1750950931467,-999,-999,722,879.75
294,1750950931592,-999,-999,720.25,879.75
295,1750950931716,-999,-999,721.25,881.5
296,1750950931839,-999,-999,721.25,879.25
297,1750950931963,-999,-999,721,880.25
298,1750950932092,-999,-999,720.5,880.5
299,1750950932214,-999,-999,721.75,880
300,1750950932337,-999,-999,721.5,880
301,1750950932461,-999,-999,720.5,879.5
302,1750950932586,-999,-999,720.75,880.75
303,1750950932710,-999,-999,721,880.75
304,1750950932838,-999,-999,721,880.75
305,1750950932961,-999,-999,720.75,881
306,1750950933080,-999,-999,720.75,880.5
307,1750950933201,-999,-999,720.25,881
308,1750950933338,-999,-999,721.25,880.75
309,1750950933460,-999,-999,721.75,880.75
310,1750950933584,-999,-999,720.5,880.25
311,1750950933703,-999,-999,721,881.5
312,1750950933824,-999,-999,720.75,880
313,1750950933945,-999,-999,721,879.75
314,1750950934067,-999,-999,720.25,880.5
315,1750950934190,-999,-999,720.75,880.5
316,1750950934310,-999,-999,721.25,880.75
317,1750950934432,-999,-999,721.5,880
318,1750950934553,-999,-999,722.25,880.5
319,1750950934670,-999,-999,720.25,881
320,1750950934788,-999,-999,720.75,879.5
321,1750950934911,-999,-999,720.5,880.75
322,1750950935038,-999,-999,720.75,880
323,1750950935155,-999,-999,720.5,880.5
324,1750950935276,-999,-999,721,880.5
325,1750950935399,-999,-999,720.75,880
326,1750950935523,-999,-999,720.75,879.25
327,1750950935644,-999,-999,720.25,880.25
328,1750950935809,-999,-999,719.75,879.5
329,1750950935926,-999,-999,722,879.75
330,1750950936059,433.923,112.277,721.25,880.25
331,1750950936183,526.992,134.661,720.25,880.25
332,1750950936300,592.182,162.604,720.5,880.5
333,1750950936422,654.702,208.881,720.25,880.75
334,1750950936550,746.584,312.016,720.25,880
335,1750950936670,806.841,407.121,721.25,881
336,1750950936792,900.286,559.086,721.5,880.25
337,1750950936912,955.322,678.29,720.5,879.75
338,1750950937034,1037.37,741.332,720.5,880.75
339,1750950937152,-999,-999,721.25,879.25
340,1750950937272,1111.88,548.237,720,879.75
341,1750950937392,1158.99,442.03,721,879.75
342,1750950937511,1196.25,390.573,719.75,880
343,1750950937637,1211.97,390.897,720.5,880
344,1750950937759,1217.23,418.185,719.75,879.5
345,1750950937885,-999,-999,722.25,880
346,1750950938003,-999,-999,721.5,880.25
347,1750950938121,-999,-999,722,879.5
348,1750950938242,1247.36,756.598,719.75,880
349,1750950938364,1249.26,732.811,720.5,880.5
350,1750950938490,-999,-999,721,880
351,1750950938616,-999,-999,720.25,880.5
352,1750950938736,-999,-999,720.75,881
353,1750950938857,1258.88,504.725,719.75,880.5
354,1750950938977,1260.33,501.559,721.5,881.5
355,1750950939100,1263.7,527.366,721.75,880.25
356,1750950939226,-999,-999,721.25,879.75
357,1750950939353,-999,-999,720.25,879
358,1750950939475,-999,-999,721.25,880.5
359,1750950939595,1276.57,751.075,720.5,879.5
360,1750950939716,-999,-999,720.75,879.5
361,1750950939836,1280.96,617.792,721,880.75
362,1750950939962,1280.66,588.903,721.25,880.25
