frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
2115,1750952263167,-999,-999,815.75,873.5
2116,1750952263226,-999,-999,815.75,872.25
2117,1750952263267,-999,-999,816.5,873.75
2118,1750952263318,-999,-999,815,874
2119,1750952263367,-999,-999,816,873.75
2120,1750952263421,-999,-999,815.75,873.25
2121,1750952263468,-999,-999,816,873.25
2122,1750952263517,-999,-999,817,875
2123,1750952263568,-999,-999,815.75,874.5
2124,1750952263617,-999,-999,816.25,873.75
2125,1750952263669,-999,-999,816,874.5
2126,1750952263727,-999,-999,816.5,873.5
2127,1750952263769,-999,-999,815.5,873.75
2128,1750952263820,-999,-999,816.5,874
2129,1750952263869,-999,-999,817.25,874.5
2130,1750952263927,-999,-999,816,874.5
2131,1750952263970,-999,-999,816.75,875.5
2132,1750952264019,-999,-999,816.25,874
2133,1750952264068,-999,-999,815.75,874.25
2134,1750952264121,-999,-999,815.5,873.5
2135,1750952264173,-999,-999,817,873.75
2136,1750952264219,-999,-999,815.75,874.25
2137,1750952264269,-999,-999,816.5,874.25
2138,1750952264322,-999,-999,816.75,873.25
2139,1750952264371,-999,-999,815.5,874
2140,1750952264423,-999,-999,815.75,874
2141,1750952264470,-999,-999,816.25,874.5
2142,1750952264522,-999,-999,815.75,873.25
2143,1750952264570,-999,-999,815.25,872.75
2144,1750952264620,-999,-999,817,874
2145,1750952264671,-999,-999,816,874.25
2146,1750952264722,-999,-999,816.25,874.5
2147,1750952264770,-999,-999,815.25,874.5
2148,1750952264821,-999,-999,815.25,874.25
2149,1750952264871,-999,-999,814.75,872.75
2150,1750952264925,-999,-999,816.75,873.5
2151,1750952264971,-999,-999,816,874.5
2152,1750952265022,-999,-999,816,873.5
2153,1750952265072,-999,-999,817,874.25
2154,1750952265121,-999,-999,816.25,874
2155,1750952265173,-999,-999,816.5,874.5
2156,1750952265222,-999,-999,816.25,873.5
2157,1750952265282,-999,-999,815.5,873.5
2158,1750952265322,-999,-999,816.75,873.25
2159,1750952265375,-999,-999,815.5,874.5
2160,1750952265428,-999,-999,815.5,873.75
2161,1750952265473,-999,-999,815.75,874
2162,1750952265525,-999,-999,816.25,873
2163,1750952265575,-999,-999,815.75,875.25
2164,1750952265624,-999,-999,816.5,873.75
2165,1750952265674,-999,-999,817,874
2166,1750952265732,-999,-999,816.25,874.5
2167,1750952265773,-999,-999,816,875
2168,1750952265827,-999,-999,815.75,874.5
2169,1750952265875,-999,-999,816,874.25
2170,1750952265924,-999,-999,816,873.75
2171,1750952265973,-999,-999,816.5,874.75
2172,1750952266024,-999,-999,815.25,873.5
2173,1750952266075,-999,-999,816.75,873.75
2174,1750952266124,-999,-999,816.25,874.5
2175,1750952266177,-999,-999,815.5,874.75
2176,1750952266224,-999,-999,817.5,874.75
2177,1750952266275,-999,-999,815.75,874.25
2178,1750952266324,-999,-999,816,873.75
2179,1750952266377,-999,-999,815,874
2180,1750952266438,-999,-999,815.75,874.25
2181,1750952266478,-999,-999,816,873.75
2182,1750952266525,-999,-999,815.5,873.75
