timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1750863933468,1.99899,6.00576,0.5,1.99899,6.00576,0.5,2.32399,3000
1750863933515,1.95135,5.08999,0.5,1.95135,5.08999,0.5,2.27635,3000
1750863933563,2.04548,4.82415,0.5,2.04548,4.82415,0.5,2.37048,3000
1750863933616,2.36722,4.94131,0.5,2.36722,4.94131,0.5,2.69222,3000
1750863933675,2.49127,4.74995,0.5,2.49127,4.74995,0.5,2.81627,3000
1750863933719,2.39459,4.23961,0.5,2.39459,4.23961,0.5,2.71959,3000
1750863933763,2.61202,4.14071,0.5,2.61202,4.14071,0.5,2.93702,3000
1750863933864,2.71149,3.90446,0.5,2.71149,3.90446,0.5,3.03649,3000
1750863933916,3.15087,3.97107,0.5,3.15087,3.97107,0.5,3.47587,3000
1750863933975,2.78698,3.49026,0.5,2.78698,3.49026,0.5,3.11198,3000
1750863934119,2.77156,3.16104,0.5,2.77156,3.16104,0.5,3.09656,3000
1750863934167,2.41806,2.86074,0.5,2.41806,2.86074,0.5,2.74306,3000
1750863934217,2.26082,2.74734,0.5,2.26082,2.74734,0.5,2.58582,3000
1750863934269,2.3257,2.56878,0.5,2.3257,2.56878,0.5,2.6507,3000
1750863934317,2.14128,2.43542,0.5,2.14128,2.43542,0.5,2.46628,3000
1750863934365,1.93525,2.29649,0.5,1.93525,2.29649,0.5,2.26025,3000
1750863934416,1.70093,2.11598,0.5,1.70093,2.11598,0.5,2.02593,3000
1750863934478,1.55602,1.90811,0.5,1.55602,1.90811,0.5,1.88102,3000
1750863934523,1.20467,1.81706,0.5,1.20467,1.81706,0.5,1.52967,3000
1750863934566,1.0235,1.66578,0.5,1.0235,1.66578,0.5,1.3485,3000
1750863934620,0.822257,1.39236,0.5,0.822257,1.39236,0.5,1.14726,3000
1750863934719,0.0580895,1.10417,0.5,0.0580895,1.10417,0.5,0.383089,3000
1750863934768,-0.131795,0.892828,0.5,-0.131795,0.892828,0.5,0.193205,3000
1750863934816,0.112855,1.06122,0.5,0.112855,1.06122,0.5,0.437855,3000
1750863934869,0.408948,0.989096,0.5,0.408948,0.989096,0.5,0.733948,3000
1750863934919,0.572408,0.910948,0.5,0.572408,0.910948,0.5,0.897408,3000
1750863934971,0.784186,0.874879,0.5,0.784186,0.874879,0.5,1.10919,3000
