frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
1073,1750952044168,-999,-999,816.75,874
1074,1750952044231,-999,-999,816,874.5
1075,1750952044270,-999,-999,815.25,872.75
1076,1750952044319,-999,-999,816.5,874
1077,1750952044370,-999,-999,815.25,872.75
1078,1750952044420,-999,-999,815.5,873.75
1079,1750952044469,-999,-999,816,873.25
1080,1750952044519,-999,-999,815.75,872.5
1081,1750952044569,-999,-999,814.25,874.25
1082,1750952044619,-999,-999,815.75,873
1083,1750952044670,-999,-999,815.5,874.25
1084,1750952044721,-999,-999,816.25,873
1085,1750952044769,-999,-999,816.5,873.5
1086,1750952044820,-999,-999,816,873.5
1087,1750952044870,-999,-999,816,875
1088,1750952044922,-999,-999,817.25,873.75
1089,1750952044970,-999,-999,816.25,874.25
1090,1750952045027,-999,-999,816.25,872.75
1091,1750952045070,-999,-999,816.5,874
1092,1750952045121,-999,-999,816.5,874.5
1093,1750952045179,-999,-999,816.25,875.25
1094,1750952045220,-999,-999,815.75,873.75
1095,1750952045272,-999,-999,815,874.5
1096,1750952045322,-999,-999,815.75,874.25
1097,1750952045373,-999,-999,816.25,874.5
1098,1750952045423,-999,-999,815.5,873
1099,1750952045472,-999,-999,816.25,874
1100,1750952045522,-999,-999,817,873.25
1101,1750952045573,-999,-999,816.5,873.5
1102,1750952045624,-999,-999,816.5,874
1103,1750952045671,-999,-999,815.5,873.75
1104,1750952045731,-999,-999,815.75,875
1105,1750952045772,-999,-999,817,874.5
1106,1750952045828,-999,-999,817.25,874
1107,1750952045872,-999,-999,814.5,873.75
1108,1750952045924,-999,-999,816.5,873.5
1109,1750952045973,-999,-999,816,873.5
1110,1750952046023,-999,-999,815.5,875.25
1111,1750952046075,-999,-999,816.25,873.25
1112,1750952046126,-999,-999,816.5,873.25
1113,1750952046175,-999,-999,814.75,874.5
1114,1750952046223,-999,-999,816,873.25
1115,1750952046273,-999,-999,816.5,873
1116,1750952046323,-999,-999,815.5,873.5
1117,1750952046379,-999,-999,816.75,874.25
1118,1750952046425,-999,-999,815.75,874.25
1119,1750952046474,-999,-999,815.25,874
1120,1750952046525,-999,-999,815.75,874.25
1121,1750952046575,-999,-999,816.75,873.5
1122,1750952046624,-999,-999,816,874.5
1123,1750952046674,-999,-999,815.5,874
1124,1750952046729,-999,-999,816.5,873.75
1125,1750952046778,-999,-999,816,874.75
1126,1750952046825,-999,-999,816.5,873.75
1127,1750952046875,-999,-999,815.75,873.25
1128,1750952046925,-999,-999,815,873
1129,1750952046978,-999,-999,815.5,873
1130,1750952047024,-999,-999,816,873.75
1131,1750952047076,-999,-999,816.25,874.5
1132,1750952047131,-999,-999,815.75,873.5
1133,1750952047176,-999,-999,816.25,874
1134,1750952047232,-999,-999,817,874.25
1135,1750952047276,-999,-999,815.5,872.5
1136,1750952047329,-999,-999,816.5,873.75
1137,1750952047376,-999,-999,816.25,873.5
1138,1750952047427,-999,-999,816,874
1139,1750952047477,-999,-999,816.25,874.75
1140,1750952047528,-999,-999,816.75,873.5
1141,1750952047576,-999,-999,817,873.5
1142,1750952047627,-999,-999,816.25,872.5
1143,1750952047678,-999,-999,816.25,875
1144,1750952047727,-999,-999,816.5,875.25
1145,1750952047776,-999,-999,817,874.25
1146,1750952047830,-999,-999,816.75,874
1147,1750952047877,-999,-999,816.5,873.75
1148,1750952047927,-999,-999,816.75,874
1149,1750952047982,-999,-999,816,874.75
1150,1750952048038,-999,-999,816.75,873.75
1151,1750952048079,-999,-999,817,873.5
1152,1750952048129,-999,-999,815.25,873
1153,1750952048177,-999,-999,817,874.5
1154,1750952048228,-999,-999,816,874.25
1155,1750952048278,-999,-999,815.75,873.25
1156,1750952048329,-999,-999,817.25,873.75
1157,1750952048379,-999,-999,816,873.75
1158,1750952048428,-999,-999,816,874.75
1159,1750952048480,-999,-999,815.25,873.5
1160,1750952048529,-999,-999,815.5,874.25
1161,1750952048580,-999,-999,816.25,874
1162,1750952048630,-999,-999,816.75,873.75
1163,1750952048686,-999,-999,816,873.5
1164,1750952048729,-999,-999,816.5,873.75
1165,1750952048780,-999,-999,816.25,874.5
1166,1750952048830,-999,-999,816.25,873.75
1167,1750952048885,-999,-999,816.75,873.75
1168,1750952048930,-999,-999,815.75,873.75
1169,1750952048982,-999,-999,816.75,875
1170,1750952049039,-999,-999,815.5,874.25
1171,1750952049079,-999,-999,815.75,873.25
1172,1750952049130,-999,-999,816.25,873.25
1173,1750952049180,-999,-999,815.75,874
1174,1750952049232,-999,-999,816.5,874
1175,1750952049280,-999,-999,817,874
1176,1750952049331,-999,-999,816.5,874.5
1177,1750952049381,-999,-999,815.75,874
1178,1750952049430,-999,-999,816,874
1179,1750952049481,-999,-999,815.75,875.25
1180,1750952049532,-999,-999,816.25,874
