frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v
188,1750951545225,-999,-999,815,874
189,1750951545273,-999,-999,815.5,874.25
190,1750951545327,-999,-999,817,873.75
191,1750951545373,-999,-999,816.25,874
192,1750951545423,-999,-999,816.5,874
193,1750951545476,-999,-999,816,873.5
194,1750951545524,-999,-999,816.25,874.25
195,1750951545573,-999,-999,815.75,874.25
196,1750951545624,-999,-999,816,873.25
197,1750951545674,150.663,385.455,816.75,875
198,1750951545724,176.051,333.856,816.25,873.5
199,1750951545776,210.497,306.497,817.5,874.5
200,1750951545825,242.892,286.119,816.25,874.75
201,1750951545876,272.631,262.019,816.5,874.25
202,1750951545925,305.669,243.029,816.25,874
203,1750951545975,-999,-999,816,874.75
204,1750951546025,-999,-999,815.75,874
205,1750951546076,-999,-999,815,873.5
206,1750951546127,431.333,176.11,816.25,873.75
207,1750951546175,461.973,173.444,815.5,873.5
208,1750951546226,491.692,174.404,816.25,874.25
209,1750951546276,518.781,188.193,816.5,874
210,1750951546326,549.153,198.748,816,874.25
211,1750951546380,577.794,211.607,816.5,874.5
212,1750951546427,606.638,227.436,816.5,874.25
213,1750951546476,637.844,248.614,816,873.5
214,1750951546532,665.021,273.977,814.75,873.5
215,1750951546577,694.157,301.336,816.75,874.25
216,1750951546627,-999,-999,816.75,874.5
217,1750951546677,754.76,371.882,815.75,872.75
218,1750951546727,784.603,410.371,816,873.75
219,1750951546777,813.076,453.19,815.5,874.25
220,1750951546829,843.663,498.77,815.5,874.25
221,1750951546876,873.54,548.506,815.5,873.5
222,1750951546927,912.966,600.724,815.75,873.5
223,1750951546977,-999,-999,816,875
224,1750951547028,-999,-999,815.75,872.5
225,1750951547080,992.596,776.035,816,874.25
226,1750951547129,1012.77,764.39,817,873
227,1750951547178,1030.51,708.304,815.5,873.5
228,1750951547232,1046.45,660.827,815.75,873.75
229,1750951547278,1053.92,614.382,816,873.25
230,1750951547327,1081.99,572.591,816.5,873.25
231,1750951547386,1100.23,534.816,816.5,873.25
232,1750951547428,1114.27,499.541,815,873.5
233,1750951547491,1134.22,470.012,816.5,873
234,1750951547534,1151.59,442.614,817,873.25
235,1750951547578,1167.84,418.914,816,873.75
236,1750951547630,1184.88,400.339,816.75,874.5
237,1750951547681,1202.64,385.965,816.5,874
238,1750951547729,1220.71,375.456,816,872.75
239,1750951547787,1238.52,369.203,815.75,874.75
240,1750951547829,1256.73,367,815,874.5
241,1750951547893,1274.48,367.714,815.75,874.25
242,1750951547935,1292.15,372.529,816.75,874
243,1750951547979,1310.48,381.362,816,873.75
244,1750951548029,1328.77,395.453,816,873.75
245,1750951548100,1351.18,411.511,816,875
246,1750951548141,1357.83,431.379,817,874
247,1750951548181,-999,-999,816.5,872.75
248,1750951548231,-999,-999,816.5,873.75
249,1750951548284,-999,-999,815.5,875
250,1750951548331,-999,-999,815.75,874.75
251,1750951548382,-999,-999,816.25,873
252,1750951548445,-999,-999,815.25,873.25
253,1750951548486,-999,-999,816.75,874
254,1750951548531,-999,-999,816.25,873.75
