frame_id,timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1097,1750952212156,-0.175077,-3.0421,-5.47,-0.950077,-8.0421,-0.1,0.149923,3939
1098,1750952212215,0.408398,-2.31914,-5.47,-0.366602,-7.31914,-0.1,0.733398,3939
1099,1750952212258,0.373259,-2.76629,-5.47,-0.401741,-7.76629,-0.1,0.698259,3939
1100,1750952212312,-0.0735432,-3.09277,-5.47,-0.848543,-8.09277,-0.1,0.251457,3939
1101,1750952212363,0.858402,-4.54013,-5.47,0.0834015,-9.54013,-0.1,1.1834,3939
